rat_no,date,trial_no,rat_id,node,time,distance,seconds_ff,speed_ff,island,re-visit,u_turn,cum_distance,cum_seconds,act_stps_2trgt,min_stps_2trgt,nd-visits-day,nd-visits-rat
Rat5,2021-06-28,9,406576,203,00:24:23.280000,0.3,0.52,0.577,Japan,False,False,3.4899999999999993,17.999999999999996,9,9,5,5
Rat5,2021-06-28,9,406576,202,00:24:24.240000,0.3,0.96,0.312,Japan,False,False,3.789999999999999,18.959999999999997,8,8,5,5
Rat5,2021-06-28,9,406576,201,00:24:25,0.3,0.76,0.395,Japan,False,False,4.089999999999999,19.72,7,7,6,6
Rat5,2021-06-28,9,406576,124,00:24:26.040000,0.6,1.04,0.577,Ireland,False,False,4.689999999999999,20.759999999999998,6,6,5,5
Rat5,2021-06-28,9,406576,118,00:24:26.760000,0.3,0.72,0.417,Ireland,False,False,4.989999999999998,21.479999999999997,5,5,5,5
Rat5,2021-06-28,9,406576,119,00:24:27.560000,0.3,0.8,0.375,Ireland,False,False,5.289999999999998,22.279999999999998,4,4,5,5
Rat5,2021-06-28,9,406576,112,00:24:28.600000,0.3,1.04,0.288,Ireland,False,False,5.589999999999998,23.319999999999997,3,3,5,5
Rat5,2021-06-28,9,406576,111,00:24:29.200000,0.3,0.6,0.5,Ireland,False,False,5.889999999999998,23.919999999999998,2,2,5,5
Rat5,2021-06-28,9,406576,105,00:24:30.320000,0.3,1.12,0.268,Ireland,False,False,6.189999999999998,25.04,1,1,5,5
Rat5,2021-06-28,9,406576,104,00:24:31.600000,0.3,1.28,0.234,Ireland,False,False,6.4899999999999975,26.32,0,0,8,8
Rat5,2021-06-28,10,406576,323,00:25:10.960000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,17,15,1,1
Rat5,2021-06-28,10,406576,322,00:25:12.400000,0.3,1.44,0.208,Hawaii,False,False,0.3,1.44,16,14,2,2
Rat5,2021-06-28,10,406576,323,00:25:16.920000,0.3,4.52,0.066,Hawaii,True,True,0.6,5.959999999999999,15,15,2,2
Rat5,2021-06-28,10,406576,324,00:25:18.960000,0.3,2.04,0.147,Hawaii,False,False,0.8999999999999999,7.999999999999999,14,14,3,3
Rat5,2021-06-28,10,406576,318,00:25:22.160000,0.3,3.2,0.094,Hawaii,False,False,1.2,11.2,13,13,3,3
Rat5,2021-06-28,10,406576,317,00:25:23.760000,0.3,1.6,0.187,Hawaii,False,False,1.5,12.799999999999999,12,12,2,2
Rat5,2021-06-28,10,406576,310,00:25:25.080000,0.3,1.32,0.227,Hawaii,False,False,1.8,14.12,11,11,2,2
Rat5,2021-06-28,10,406576,309,00:25:25.600000,0.3,0.52,0.577,Hawaii,False,False,2.1,14.639999999999999,10,10,2,2
Rat5,2021-06-28,10,406576,303,00:25:26.360000,0.3,0.76,0.395,Hawaii,False,False,2.4,15.399999999999999,9,9,2,2
Rat5,2021-06-28,10,406576,302,00:25:27,0.3,0.64,0.469,Hawaii,False,False,2.6999999999999997,16.04,8,8,5,5
Rat5,2021-06-28,10,406576,121,00:25:29.680000,1.72,2.68,0.642,Ireland,False,False,4.42,18.72,7,7,4,4
Rat5,2021-06-28,10,406576,122,00:25:30.800000,0.3,1.12,0.268,Ireland,False,False,4.72,19.84,6,6,1,1
Rat5,2021-06-28,10,406576,116,00:25:31.520000,0.3,0.72,0.417,Ireland,False,False,5.02,20.56,5,5,1,1
Rat5,2021-06-28,10,406576,117,00:25:32.640000,0.3,1.12,0.268,Ireland,False,False,5.319999999999999,21.68,4,4,1,1
Rat5,2021-06-28,10,406576,110,00:25:33.520000,0.3,0.88,0.341,Ireland,False,False,5.619999999999999,22.56,3,3,1,1
Rat5,2021-06-28,10,406576,111,00:25:34.120000,0.3,0.6,0.5,Ireland,False,False,5.919999999999999,23.16,2,2,6,6
Rat5,2021-06-28,10,406576,105,00:25:34.920000,0.3,0.8,0.375,Ireland,False,False,6.219999999999999,23.96,1,1,6,6
Rat5,2021-06-28,10,406576,104,00:25:35.640000,0.3,0.72,0.417,Ireland,False,False,6.519999999999999,24.68,0,0,9,9
Rat5,2021-06-28,12,406576,414,00:36:51.120000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,19,19,1,1
Rat5,2021-06-28,12,406576,413,00:36:59.400000,0.3,8.28,0.036,Easter I.,False,False,0.3,8.28,18,18,1,1
Rat5,2021-06-28,12,406576,406,00:37:00.600000,0.3,1.2,0.25,Easter I.,False,False,0.6,9.479999999999999,17,17,1,1
Rat5,2021-06-28,12,406576,407,00:37:03.440000,0.3,2.84,0.106,Easter I.,False,False,0.8999999999999999,12.319999999999999,16,16,3,3
Rat5,2021-06-28,12,406576,401,00:37:04.080000,0.3,0.64,0.469,Easter I.,False,False,1.2,12.959999999999999,15,15,3,3
Rat5,2021-06-28,12,406576,324,00:37:05.400000,0.6,1.32,0.455,Hawaii,False,False,1.7999999999999998,14.28,14,14,4,4
Rat5,2021-06-28,12,406576,318,00:37:06.280000,0.3,0.88,0.341,Hawaii,False,False,2.0999999999999996,15.16,13,13,4,4
Rat5,2021-06-28,12,406576,317,00:37:06.920000,0.3,0.64,0.469,Hawaii,False,False,2.3999999999999995,15.8,12,12,3,3
Rat5,2021-06-28,12,406576,310,00:37:08.080000,0.3,1.16,0.259,Hawaii,False,False,2.6999999999999993,16.96,11,11,3,3
Rat5,2021-06-28,12,406576,309,00:37:08.760000,0.3,0.68,0.441,Hawaii,False,False,2.999999999999999,17.64,10,10,3,3
Rat5,2021-06-28,12,406576,303,00:37:09.640000,0.3,0.88,0.341,Hawaii,False,False,3.299999999999999,18.52,9,9,3,3
Rat5,2021-06-28,12,406576,302,00:37:10.640000,0.3,1.0,0.3,Hawaii,False,False,3.5999999999999988,19.52,8,8,6,6
Rat5,2021-06-28,12,406576,121,00:37:13.520000,1.72,2.88,0.597,Ireland,False,False,5.3199999999999985,22.4,7,7,5,5
Rat5,2021-06-28,12,406576,120,00:37:15.320000,0.3,1.8,0.167,Ireland,False,False,5.619999999999998,24.2,6,6,4,4
Rat5,2021-06-28,12,406576,114,00:37:21.200000,0.3,5.88,0.051,Ireland,False,False,5.919999999999998,30.08,5,5,4,4
Rat5,2021-06-28,12,406576,115,00:37:22.360000,0.3,1.16,0.259,Ireland,False,False,6.219999999999998,31.24,4,4,1,1
Rat5,2021-06-28,12,406576,108,00:37:23.920000,0.3,1.56,0.192,Ireland,False,False,6.519999999999998,32.8,3,3,1,1
Rat5,2021-06-28,12,406576,109,00:37:25.280000,0.3,1.36,0.221,Ireland,False,False,6.819999999999998,34.16,2,2,1,1
Rat5,2021-06-28,12,406576,103,00:37:27.200000,0.3,1.92,0.156,Ireland,False,False,7.119999999999997,36.08,1,1,4,4
Rat5,2021-06-28,12,406576,104,00:37:27.960000,0.3,0.76,0.395,Ireland,False,False,7.419999999999997,36.839999999999996,0,0,10,10
Rat5,2021-06-28,13,406576,301,00:38:04.800000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,11,9,4,4
Rat5,2021-06-28,13,406576,307,00:38:06.640000,0.3,1.84,0.163,Hawaii,False,False,0.3,1.84,10,10,4,4
Rat5,2021-06-28,13,406576,301,00:38:10.160000,0.3,3.52,0.085,Hawaii,True,True,0.6,5.36,9,9,5,5
Rat5,2021-06-28,13,406576,302,00:38:17.200000,0.3,7.04,0.043,Hawaii,False,False,0.8999999999999999,12.4,8,8,7,7
Rat5,2021-06-28,13,406576,121,00:38:21.280000,1.72,4.08,0.422,Ireland,False,False,2.62,16.48,7,7,6,6
Rat5,2021-06-28,13,406576,120,00:38:25,0.3,3.72,0.081,Ireland,False,False,2.92,20.2,6,6,5,5
Rat5,2021-06-28,13,406576,114,00:38:26.120000,0.3,1.12,0.268,Ireland,False,False,3.2199999999999998,21.32,5,5,5,5
Rat5,2021-06-28,13,406576,115,00:38:28.200000,0.3,2.08,0.144,Ireland,False,False,3.5199999999999996,23.4,4,4,2,2
Rat5,2021-06-28,13,406576,108,00:38:28.840000,0.3,0.64,0.469,Ireland,False,False,3.8199999999999994,24.04,3,3,2,2
Rat5,2021-06-28,13,406576,109,00:38:29.800000,0.3,0.96,0.312,Ireland,False,False,4.119999999999999,25.0,2,2,2,2
Rat5,2021-06-28,13,406576,103,00:38:30.680000,0.3,0.88,0.341,Ireland,False,False,4.419999999999999,25.88,1,1,5,5
Rat5,2021-06-28,13,406576,104,00:38:31.880000,0.3,1.2,0.25,Ireland,False,False,4.719999999999999,27.08,0,0,11,11
Rat5,2021-06-28,14,406576,216,00:39:20.440000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,11,11,3,3
Rat5,2021-06-28,14,406576,215,00:39:31.760000,0.3,11.32,0.027,Japan,False,False,0.3,11.32,10,10,4,4
Rat5,2021-06-28,14,406576,208,00:39:33.440000,0.3,1.68,0.179,Japan,False,False,0.6,13.0,9,9,3,3
Rat5,2021-06-28,14,406576,207,00:39:35.320000,0.3,1.88,0.16,Japan,False,False,0.8999999999999999,14.879999999999999,8,8,3,3
Rat5,2021-06-28,14,406576,201,00:39:36.520000,0.3,1.2,0.25,Japan,False,False,1.2,16.08,7,7,7,7
Rat5,2021-06-28,14,406576,124,00:39:37.720000,0.6,1.2,0.5,Ireland,False,False,1.7999999999999998,17.279999999999998,6,6,6,6
Rat5,2021-06-28,14,406576,118,00:39:38.320000,0.3,0.6,0.5,Ireland,False,False,2.0999999999999996,17.88,5,5,6,6
Rat5,2021-06-28,14,406576,119,00:39:39.160000,0.3,0.84,0.357,Ireland,False,False,2.3999999999999995,18.72,4,4,6,6
Rat5,2021-06-28,14,406576,112,00:39:40.080000,0.3,0.92,0.326,Ireland,False,False,2.6999999999999993,19.64,3,3,6,6
Rat5,2021-06-28,14,406576,111,00:39:40.560000,0.3,0.48,0.625,Ireland,False,False,2.999999999999999,20.12,2,2,7,7
Rat5,2021-06-28,14,406576,105,00:39:41.240000,0.3,0.68,0.441,Ireland,False,False,3.299999999999999,20.8,1,1,7,7
Rat5,2021-06-28,14,406576,104,00:39:42,0.3,0.76,0.395,Ireland,False,False,3.5999999999999988,21.560000000000002,0,0,12,12
Rat5,2021-06-28,15,406576,423,00:40:30.920000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,23,21,1,1
Rat5,2021-06-28,15,406576,422,00:40:35.080000,0.3,4.16,0.072,Easter I.,False,False,0.3,4.16,22,20,1,1
Rat5,2021-06-28,15,406576,416,00:40:38.040000,0.3,2.96,0.101,Easter I.,False,False,0.6,7.12,21,19,2,2
Rat5,2021-06-28,15,406576,417,00:40:40.880000,0.3,2.84,0.106,Easter I.,False,False,0.8999999999999999,9.96,20,18,4,4
Rat5,2021-06-28,15,406576,410,00:40:43.200000,0.3,2.32,0.129,Easter I.,False,False,1.2,12.280000000000001,19,17,4,4
Rat5,2021-06-28,15,406576,409,00:40:44.400000,0.3,1.2,0.25,Easter I.,False,False,1.5,13.48,18,16,3,3
Rat5,2021-06-28,15,406576,403,00:40:45.320000,0.3,0.92,0.326,Easter I.,False,False,1.8,14.4,17,15,2,2
Rat5,2021-06-28,15,406576,404,00:40:46.120000,0.3,0.8,0.375,Easter I.,False,False,2.1,15.200000000000001,16,14,4,4
Rat5,2021-06-28,15,406576,223,00:40:51.920000,1.69,5.8,0.291,Japan,False,False,3.79,21.0,15,13,6,6
Rat5,2021-06-28,15,406576,224,00:40:54.960000,0.3,3.04,0.099,Japan,False,False,4.09,24.04,14,14,6,6
Rat5,2021-06-28,15,406576,218,00:40:55.840000,0.3,0.88,0.341,Japan,False,False,4.39,24.919999999999998,13,13,8,8
Rat5,2021-06-28,15,406576,217,00:40:57.200000,0.3,1.36,0.221,Japan,False,False,4.6899999999999995,26.279999999999998,12,12,8,8
Rat5,2021-06-28,15,406576,210,00:40:58.040000,0.3,0.84,0.357,Japan,False,False,4.989999999999999,27.119999999999997,11,11,8,8
Rat5,2021-06-28,15,406576,209,00:40:59.360000,0.3,1.32,0.227,Japan,False,False,5.289999999999999,28.439999999999998,10,10,5,5
Rat5,2021-06-28,15,406576,203,00:40:59.960000,0.3,0.6,0.5,Japan,False,False,5.589999999999999,29.04,9,9,6,6
Rat5,2021-06-28,15,406576,202,00:41:00.680000,0.3,0.72,0.417,Japan,False,False,5.889999999999999,29.759999999999998,8,8,6,6
Rat5,2021-06-28,15,406576,201,00:41:01.520000,0.3,0.84,0.357,Japan,False,False,6.189999999999999,30.599999999999998,7,7,8,8
Rat5,2021-06-28,15,406576,124,00:41:02.760000,0.6,1.24,0.484,Ireland,False,False,6.789999999999998,31.839999999999996,6,6,7,7
Rat5,2021-06-28,15,406576,118,00:41:03.440000,0.3,0.68,0.441,Ireland,False,False,7.089999999999998,32.519999999999996,5,5,7,7
Rat5,2021-06-28,15,406576,119,00:41:04.880000,0.3,1.44,0.208,Ireland,False,False,7.389999999999998,33.959999999999994,4,4,7,7
Rat5,2021-06-28,15,406576,112,00:41:05.840000,0.3,0.96,0.312,Ireland,False,False,7.689999999999998,34.919999999999995,3,3,7,7
Rat5,2021-06-28,15,406576,111,00:41:06.320000,0.3,0.48,0.625,Ireland,False,False,7.9899999999999975,35.39999999999999,2,2,8,8
Rat5,2021-06-28,15,406576,105,00:41:07,0.3,0.68,0.441,Ireland,False,False,8.289999999999997,36.07999999999999,1,1,8,8
Rat5,2021-06-28,15,406576,104,00:41:07.800000,0.3,0.8,0.375,Ireland,False,False,8.589999999999998,36.87999999999999,0,0,13,13
Rat5,2021-06-28,16,406576,308,00:41:51.760000,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,13,11,2,2
Rat5,2021-06-28,16,406576,309,00:41:58.600000,0.3,6.84,0.044,Hawaii,False,False,0.3,6.84,12,10,4,4
Rat5,2021-06-28,16,406576,308,00:42:02.440000,0.3,3.84,0.078,Hawaii,True,True,0.6,10.68,11,11,3,3
Rat5,2021-06-28,16,406576,307,00:42:05.280000,0.3,2.84,0.106,Hawaii,False,False,0.8999999999999999,13.52,10,10,5,5
Rat5,2021-06-28,16,406576,301,00:42:09.600000,0.3,4.32,0.069,Hawaii,False,False,1.2,17.84,9,9,6,6
Rat5,2021-06-28,16,406576,302,00:42:10.920000,0.3,1.32,0.227,Hawaii,False,False,1.5,19.16,8,8,8,8
Rat5,2021-06-28,16,406576,121,00:42:18.320000,1.72,7.4,0.232,Ireland,False,False,3.2199999999999998,26.560000000000002,7,7,7,7
Rat5,2021-06-28,16,406576,120,00:42:19.760000,0.3,1.44,0.208,Ireland,False,False,3.5199999999999996,28.000000000000004,6,6,6,6
Rat5,2021-06-28,16,406576,114,00:42:20.280000,0.3,0.52,0.577,Ireland,False,False,3.8199999999999994,28.520000000000003,5,5,6,6
Rat5,2021-06-28,16,406576,115,00:42:21.320000,0.3,1.04,0.288,Ireland,False,False,4.119999999999999,29.560000000000002,4,4,3,3
Rat5,2021-06-28,16,406576,108,00:42:22.480000,0.3,1.16,0.259,Ireland,False,False,4.419999999999999,30.720000000000002,3,3,3,3
Rat5,2021-06-28,16,406576,109,00:42:23.240000,0.3,0.76,0.395,Ireland,False,False,4.719999999999999,31.480000000000004,2,2,3,3
Rat5,2021-06-28,16,406576,103,00:42:23.880000,0.3,0.64,0.469,Ireland,False,False,5.019999999999999,32.120000000000005,1,1,6,6
Rat5,2021-06-28,16,406576,104,00:42:24.560000,0.3,0.68,0.441,Ireland,False,False,5.3199999999999985,32.800000000000004,0,0,14,14
Rat5,2021-06-28,17,406576,201,00:43:03.560000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,15,7,9,9
Rat5,2021-06-28,17,406576,207,00:43:09.400000,0.3,5.84,0.051,Japan,False,False,0.3,5.84,14,8,4,4
Rat5,2021-06-28,17,406576,206,00:43:12.120000,0.3,2.72,0.11,Japan,False,False,0.6,8.56,13,9,2,2
Rat5,2021-06-28,17,406576,213,00:43:21.360000,0.3,9.24,0.032,Japan,False,False,0.8999999999999999,17.8,12,10,1,1
Rat5,2021-06-28,17,406576,214,00:43:23.400000,0.3,2.04,0.147,Japan,False,False,1.2,19.84,11,11,3,3
Rat5,2021-06-28,17,406576,215,00:43:24.880000,0.3,1.48,0.203,Japan,False,False,1.5,21.32,10,10,5,5
Rat5,2021-06-28,17,406576,208,00:43:26.120000,0.3,1.24,0.242,Japan,False,False,1.8,22.56,9,9,4,4
Rat5,2021-06-28,17,406576,207,00:43:27.880000,0.3,1.76,0.17,Japan,True,False,2.1,24.32,8,8,5,5
Rat5,2021-06-28,17,406576,201,00:43:28.640000,0.3,0.76,0.395,Japan,True,False,2.4,25.080000000000002,7,7,10,10
Rat5,2021-06-28,17,406576,124,00:43:29.920000,0.6,1.28,0.469,Ireland,False,False,3.0,26.360000000000003,6,6,8,8
Rat5,2021-06-28,17,406576,118,00:43:30.600000,0.3,0.68,0.441,Ireland,False,False,3.3,27.040000000000003,5,5,8,8
Rat5,2021-06-28,17,406576,119,00:43:31.440000,0.3,0.84,0.357,Ireland,False,False,3.5999999999999996,27.880000000000003,4,4,8,8
Rat5,2021-06-28,17,406576,112,00:43:32.480000,0.3,1.04,0.288,Ireland,False,False,3.8999999999999995,28.92,3,3,8,8
Rat5,2021-06-28,17,406576,111,00:43:32.880000,0.3,0.4,0.75,Ireland,False,False,4.199999999999999,29.32,2,2,9,9
Rat5,2021-06-28,17,406576,105,00:43:33.560000,0.3,0.68,0.441,Ireland,False,False,4.499999999999999,30.0,1,1,9,9
Rat5,2021-06-28,17,406576,104,00:43:34.400000,0.3,0.84,0.357,Ireland,False,False,4.799999999999999,30.84,0,0,15,15
Rat5,2021-06-28,18,406576,412,00:44:14.320000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,19,17,1,1
Rat5,2021-06-28,18,406576,411,00:44:16.520000,0.3,2.2,0.136,Easter I.,False,False,0.3,2.2,18,16,2,2
Rat5,2021-06-28,18,406576,405,00:44:22.360000,0.3,5.84,0.051,Easter I.,False,False,0.6,8.04,17,15,2,2
Rat5,2021-06-28,18,406576,404,00:44:24.040000,0.3,1.68,0.179,Easter I.,False,False,0.8999999999999999,9.719999999999999,16,14,5,5
Rat5,2021-06-28,18,406576,223,00:44:30,1.69,5.96,0.284,Japan,False,False,2.59,15.68,15,13,7,7
Rat5,2021-06-28,18,406576,224,00:44:33.600000,0.3,3.6,0.083,Japan,False,False,2.8899999999999997,19.28,14,14,7,7
Rat5,2021-06-28,18,406576,218,00:44:34.600000,0.3,1.0,0.3,Japan,False,False,3.1899999999999995,20.28,13,13,9,9
Rat5,2021-06-28,18,406576,217,00:44:35.200000,0.3,0.6,0.5,Japan,False,False,3.4899999999999993,20.880000000000003,12,12,9,9
Rat5,2021-06-28,18,406576,210,00:44:35.800000,0.3,0.6,0.5,Japan,False,False,3.789999999999999,21.480000000000004,11,11,9,9
Rat5,2021-06-28,18,406576,209,00:44:36.760000,0.3,0.96,0.312,Japan,False,False,4.089999999999999,22.440000000000005,10,10,6,6
Rat5,2021-06-28,18,406576,203,00:44:37.400000,0.3,0.64,0.469,Japan,False,False,4.389999999999999,23.080000000000005,9,9,7,7
Rat5,2021-06-28,18,406576,202,00:44:38.200000,0.3,0.8,0.375,Japan,False,False,4.689999999999999,23.880000000000006,8,8,7,7
Rat5,2021-06-28,18,406576,201,00:44:39.200000,0.3,1.0,0.3,Japan,False,False,4.989999999999998,24.880000000000006,7,7,11,11
Rat5,2021-06-28,18,406576,124,00:44:40.360000,0.6,1.16,0.517,Ireland,False,False,5.589999999999998,26.040000000000006,6,6,9,9
Rat5,2021-06-28,18,406576,118,00:44:41,0.3,0.64,0.469,Ireland,False,False,5.889999999999998,26.680000000000007,5,5,9,9
Rat5,2021-06-28,18,406576,117,00:44:43,0.3,2.0,0.15,Ireland,False,False,6.189999999999998,28.680000000000007,4,4,2,2
Rat5,2021-06-28,18,406576,110,00:44:43.960000,0.3,0.96,0.312,Ireland,False,False,6.4899999999999975,29.640000000000008,3,3,2,2
Rat5,2021-06-28,18,406576,109,00:44:45.160000,0.3,1.2,0.25,Ireland,False,False,6.789999999999997,30.840000000000007,2,2,4,4
Rat5,2021-06-28,18,406576,103,00:44:46.040000,0.3,0.88,0.341,Ireland,False,False,7.089999999999997,31.720000000000006,1,1,7,7
Rat5,2021-06-28,18,406576,104,00:44:47.080000,0.3,1.04,0.288,Ireland,False,False,7.389999999999997,32.760000000000005,0,0,16,16
Rat5,2021-06-28,19,406576,224,00:45:27.680000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,14,14,8,8
Rat5,2021-06-28,19,406576,223,00:45:30.680000,0.3,3.0,0.1,Japan,False,False,0.3,3.0,13,13,8,8
Rat5,2021-06-28,19,406576,222,00:45:35.240000,0.3,4.56,0.066,Japan,False,False,0.6,7.56,12,12,3,3
Rat5,2021-06-28,19,406576,216,00:45:36.600000,0.3,1.36,0.221,Japan,False,False,0.8999999999999999,8.92,11,11,4,4
Rat5,2021-06-28,19,406576,215,00:45:38.720000,0.3,2.12,0.142,Japan,False,False,1.2,11.04,10,10,6,6
Rat5,2021-06-28,19,406576,208,00:45:40.280000,0.3,1.56,0.192,Japan,False,False,1.5,12.6,9,9,5,5
Rat5,2021-06-28,19,406576,207,00:45:41.160000,0.3,0.88,0.341,Japan,False,False,1.8,13.48,8,8,6,6
Rat5,2021-06-28,19,406576,201,00:45:41.960000,0.3,0.8,0.375,Japan,False,False,2.1,14.280000000000001,7,7,12,12
Rat5,2021-06-28,19,406576,124,00:45:43.200000,0.6,1.24,0.484,Ireland,False,False,2.7,15.520000000000001,6,6,10,10
Rat5,2021-06-28,19,406576,118,00:45:43.840000,0.3,0.64,0.469,Ireland,False,False,3.0,16.16,5,5,10,10
Rat5,2021-06-28,19,406576,119,00:45:44.760000,0.3,0.92,0.326,Ireland,False,False,3.3,17.080000000000002,4,4,9,9
Rat5,2021-06-28,19,406576,112,00:45:45.720000,0.3,0.96,0.312,Ireland,False,False,3.5999999999999996,18.040000000000003,3,3,9,9
Rat5,2021-06-28,19,406576,111,00:45:46.200000,0.3,0.48,0.625,Ireland,False,False,3.8999999999999995,18.520000000000003,2,2,10,10
Rat5,2021-06-28,19,406576,105,00:45:46.880000,0.3,0.68,0.441,Ireland,False,False,4.199999999999999,19.200000000000003,1,1,10,10
Rat5,2021-06-28,19,406576,104,00:45:47.680000,0.3,0.8,0.375,Ireland,False,False,4.499999999999999,20.000000000000004,0,0,17,17
Rat5,2021-06-28,20,406576,317,00:46:26,0.0,0.0,0.0,Hawaii,False,False,0.0,0.0,18,12,4,4
Rat5,2021-06-28,20,406576,310,00:46:33.320000,0.3,7.32,0.041,Hawaii,False,False,0.3,7.32,17,11,4,4
Rat5,2021-06-28,20,406576,309,00:46:34.960000,0.3,1.64,0.183,Hawaii,False,False,0.6,8.96,16,10,5,5
Rat5,2021-06-28,20,406576,303,00:46:35.760000,0.3,0.8,0.375,Hawaii,False,False,0.8999999999999999,9.760000000000002,15,9,4,4
Rat5,2021-06-28,20,406576,304,00:46:39.240000,0.3,3.48,0.086,Hawaii,False,False,1.2,13.240000000000002,14,10,1,1
Rat5,2021-06-28,20,406576,305,00:46:40.800000,0.3,1.56,0.192,Hawaii,False,False,1.5,14.800000000000002,13,11,2,2
Rat5,2021-06-28,20,406576,220,00:46:43.080000,0.6,2.28,0.263,Japan,False,False,2.1,17.080000000000002,12,12,4,4
Rat5,2021-06-28,20,406576,214,00:46:44.200000,0.3,1.12,0.268,Japan,False,False,2.4,18.200000000000003,11,11,4,4
Rat5,2021-06-28,20,406576,215,00:46:45.640000,0.3,1.44,0.208,Japan,False,False,2.6999999999999997,19.640000000000004,10,10,7,7
Rat5,2021-06-28,20,406576,208,00:46:46.440000,0.3,0.8,0.375,Japan,False,False,2.9999999999999996,20.440000000000005,9,9,6,6
Rat5,2021-06-28,20,406576,207,00:46:47.760000,0.3,1.32,0.227,Japan,False,False,3.2999999999999994,21.760000000000005,8,8,7,7
Rat5,2021-06-28,20,406576,201,00:46:48.480000,0.3,0.72,0.417,Japan,False,False,3.599999999999999,22.480000000000004,7,7,13,13
Rat5,2021-06-28,20,406576,124,00:46:49.640000,0.6,1.16,0.517,Ireland,False,False,4.199999999999999,23.640000000000004,6,6,11,11
Rat5,2021-06-28,20,406576,118,00:46:50.320000,0.3,0.68,0.441,Ireland,False,False,4.499999999999999,24.320000000000004,5,5,11,11
Rat5,2021-06-28,20,406576,117,00:46:51.880000,0.3,1.56,0.192,Ireland,False,False,4.799999999999999,25.880000000000003,4,4,3,3
Rat5,2021-06-28,20,406576,110,00:46:52.680000,0.3,0.8,0.375,Ireland,False,False,5.099999999999999,26.680000000000003,3,3,3,3
Rat5,2021-06-28,20,406576,111,00:46:54.440000,0.3,1.76,0.17,Ireland,False,False,5.399999999999999,28.440000000000005,2,2,11,11
Rat5,2021-06-28,20,406576,105,00:46:55.160000,0.3,0.72,0.417,Ireland,False,False,5.699999999999998,29.160000000000004,1,1,11,11
Rat5,2021-06-28,20,406576,104,00:46:56,0.3,0.84,0.357,Ireland,False,False,5.999999999999998,30.000000000000004,0,0,18,18
Rat5,2021-06-28,21,406576,219,00:47:34.880000,0.0,0.0,0.0,Japan,False,False,0.0,0.0,14,14,4,4
Rat5,2021-06-28,21,406576,218,00:47:35.600000,0.3,0.72,0.417,Japan,False,False,0.3,0.72,13,13,10,10
Rat5,2021-06-28,21,406576,217,00:47:39.720000,0.3,4.12,0.073,Japan,False,False,0.6,4.84,12,12,10,10
Rat5,2021-06-28,21,406576,210,00:47:41.040000,0.3,1.32,0.227,Japan,False,False,0.8999999999999999,6.16,11,11,10,10
Rat5,2021-06-28,21,406576,209,00:47:41.800000,0.3,0.76,0.395,Japan,False,False,1.2,6.92,10,10,7,7
Rat5,2021-06-28,21,406576,203,00:47:42.520000,0.3,0.72,0.417,Japan,False,False,1.5,7.64,9,9,8,8
Rat5,2021-06-28,21,406576,202,00:47:43.240000,0.3,0.72,0.417,Japan,False,False,1.8,8.36,8,8,8,8
Rat5,2021-06-28,21,406576,201,00:47:44.120000,0.3,0.88,0.341,Japan,False,False,2.1,9.24,7,7,14,14
Rat5,2021-06-28,21,406576,124,00:47:46.400000,0.6,2.28,0.263,Ireland,False,False,2.7,11.52,6,6,12,12
Rat5,2021-06-28,21,406576,118,00:47:47.040000,0.3,0.64,0.469,Ireland,False,False,3.0,12.16,5,5,12,12
Rat5,2021-06-28,21,406576,119,00:47:47.960000,0.3,0.92,0.326,Ireland,False,False,3.3,13.08,4,4,10,10
Rat5,2021-06-28,21,406576,112,00:47:49,0.3,1.04,0.288,Ireland,False,False,3.5999999999999996,14.120000000000001,3,3,10,10
Rat5,2021-06-28,21,406576,111,00:47:49.440000,0.3,0.44,0.682,Ireland,False,False,3.8999999999999995,14.56,2,2,12,12
Rat5,2021-06-28,21,406576,105,00:47:50.120000,0.3,0.68,0.441,Ireland,False,False,4.199999999999999,15.24,1,1,12,12
Rat5,2021-06-28,21,406576,104,00:47:51,0.3,0.88,0.341,Ireland,False,False,4.499999999999999,16.12,0,0,19,19
Rat5,2021-06-28,22,406576,402,00:48:34.200000,0.0,0.0,0.0,Easter I.,False,False,0.0,0.0,28,16,1,1
Rat5,2021-06-28,22,406576,401,00:48:36.640000,0.3,2.44,0.123,Easter I.,False,False,0.3,2.44,27,15,4,4
Rat5,2021-06-28,22,406576,407,00:48:38.760000,0.3,2.12,0.142,Easter I.,False,False,0.6,4.5600000000000005,26,16,4,4
Rat5,2021-06-28,22,406576,406,00:48:42.560000,0.3,3.8,0.079,Easter I.,False,False,0.8999999999999999,8.36,25,17,2,2
